product_id,base_cost,competitor_price,sales_last_30_days
widget_74186,66.23,140.02,1614
widget_74187,50.73,65.96,3686
widget_74188,52.21,111.1,2923
widget_74189,104.33,234.19,923
widget_74190,132.49,323.89,3873
widget_74191,52.84,108.27,2673
widget_74192,44.07,105.37,4224
widget_74193,132.11,208.65,140
widget_74194,46.19,114.85,2528
widget_74195,24.42,39.15,4862
widget_74196,59.31,123.94,172
widget_74197,107.13,216.32,123
widget_74198,80.09,152.53,4458
widget_74199,121.74,219.13,3057
widget_74200,96.76,171.65,4550
widget_74201,125.39,161.12,551
widget_74202,16.48,27.15,2149
widget_74203,112.72,184.27,3261
widget_74204,141.68,290.89,1139
widget_74205,68.98,97.58,1715
widget_74206,41.7,95.98,1407
widget_74207,57.92,105.02,183
widget_74208,116.49,180.25,2012
widget_74209,149.06,286.64,1779
widget_74210,110.9,255.25,1328
widget_74211,72.02,112.7,3759
widget_74212,88.46,195.21,4482
widget_74213,72.13,115.5,364
widget_74214,96.94,221.28,4214
widget_74215,69.56,167.7,1330
widget_74216,33.27,56.07,241
widget_74217,99.91,150.65,2859
widget_74218,105.43,150.51,849
widget_74219,29.95,56.64,1372
widget_74220,81.81,109.91,872
widget_74221,113.73,279.31,1661
widget_74222,77.5,183.25,4572
widget_74223,58.69,117.74,580
widget_74224,47.02,89.06,2021
widget_74225,127.78,255.04,1651
widget_74226,40.84,102.01,774
widget_74227,112.36,162.26,2888
widget_74228,95.08,190.48,875
widget_74229,68.24,82.77,3604
widget_74230,30.28,75.6,2131
widget_74231,54.59,111.18,1549
widget_74232,122.54,243.47,4894
widget_74233,96.94,162.2,4157
widget_74234,25.79,55.83,336
widget_74235,125.25,176.83,2138
widget_74236,113.42,197.88,485
widget_74237,55.93,128.55,2300
widget_74238,143.62,294.11,1391
widget_74239,141.71,197.24,1782
widget_74240,147.37,361.65,2948
widget_74241,131.47,308.97,4159
widget_74242,83.56,161.54,954
widget_74243,102.88,221.43,3206
widget_74244,40.92,54.15,4767
widget_74245,13.92,30.48,1903
widget_74246,38.53,79.71,286
widget_74247,25.62,53.3,992
widget_74248,144.22,265.98,3384
widget_74249,112.98,270.72,2495
widget_74250,5.65,10.02,2971
widget_74251,143.31,310.66,1454
widget_74252,58.89,72.97,4293
widget_74253,102.35,255.02,755
widget_74254,94.03,194.71,504
widget_74255,88.79,123.49,316
widget_74256,68.67,103.9,3269
widget_74257,56.31,73.98,701
widget_74258,112.28,250.25,4918
widget_74259,133.78,292.3,3133
widget_74260,46.23,62.68,3285
widget_74261,39.22,73.45,2928
widget_74262,63.48,146.46,4629
widget_74263,12.79,15.54,2202
widget_74264,78.08,123.82,2332
widget_74265,144.67,360.94,3955
widget_74266,66.29,104.38,2027
widget_74267,85.14,179.49,1721
widget_74268,40.63,84.8,1206
widget_74269,131.67,187.83,1837
widget_74270,136.14,196.54,3455
widget_74271,24.75,35.75,4481
widget_74272,92.83,211.33,2853
widget_74273,134.19,191.75,1796
widget_74274,63.78,147.33,2509
widget_74275,130.37,283.91,2509
widget_74276,55.34,82.42,2411
widget_74277,49.33,107.16,789
widget_74278,78.3,113.43,1658
widget_74279,90.12,118.33,3266
widget_74280,21.72,31.27,1234
widget_74281,149.31,181.94,1944
widget_74282,75.86,153.07,3196
widget_74283,17.86,38.62,3201
widget_74284,122.22,300.63,653
widget_74285,35.16,63.25,3751
widget_74286,41.6,92.39,536
widget_74287,73.83,90.6,3104
widget_74288,107.33,159.38,2879
widget_74289,95.83,141.31,2257
widget_74290,29.95,73.89,3640
widget_74291,139.3,232.05,188
widget_74292,133.11,266.07,4635
widget_74293,112.29,219.64,1541
widget_74294,31.8,40.07,4798
widget_74295,114.61,280.97,4938
widget_74296,115.29,154.55,1750
widget_74297,114.71,256.73,1235
widget_74298,42.77,71.03,987
widget_74299,62.25,83.43,1647
widget_74300,48.34,69.29,2675
widget_74301,22.06,32.98,2054
widget_74302,51.57,67.19,2409
widget_74303,116.97,292.03,4332
widget_74304,11.84,27.35,587
widget_74305,148.06,282.65,1048
widget_74306,106.67,220.99,2203
widget_74307,68.37,168.01,1757
widget_74308,142.5,330.22,1858
widget_74309,117.71,179.78,2881
widget_74310,65.4,109.94,4236
widget_74311,88.37,164.26,3365
widget_74312,62.94,99.3,3189
widget_74313,38.78,75.5,3921
widget_74314,145.74,286.02,3055
widget_74315,145.96,238.32,2475
widget_74316,5.16,8.35,1842
widget_74317,98.17,145.93,768
widget_74318,93.86,165.11,127
widget_74319,14.04,30.16,4220
widget_74320,13.06,18.53,3740
widget_74321,94.71,127.15,877
widget_74322,79.86,134.19,2264
widget_74323,57.02,130.48,1006
widget_74324,60.34,145.19,3967
widget_74325,48.17,113.91,337
widget_74326,81.09,135.1,1528
widget_74327,81.57,145.49,2917
widget_74328,43.48,65.85,580
widget_74329,27.28,50.16,2743
widget_74330,80.88,171.01,855
widget_74331,136.43,335.14,2673
widget_74332,26.92,32.44,800
widget_74333,32.69,65.96,4198
widget_74334,50.77,103.6,1372
widget_74335,134.58,271.81,288
widget_74336,6.09,9.22,881
widget_74337,85.95,154.57,4714
widget_74338,21.91,42.24,2456
widget_74339,52.97,67.6,2825
widget_74340,98.0,206.31,3674
widget_74341,24.54,50.5,1130
widget_74342,142.32,235.02,1834
widget_74343,69.45,95.49,3141
widget_74344,15.83,22.71,4827
widget_74345,26.23,47.61,3549
widget_74346,99.82,199.11,3294
widget_74347,71.69,140.96,304
widget_74348,125.05,283.82,1176
widget_74349,90.01,184.87,681
widget_74350,27.79,47.25,3103
widget_74351,87.7,142.67,4203
widget_74352,44.14,63.0,948
widget_74353,100.79,193.98,4039
widget_74354,96.99,235.86,275
widget_74355,5.65,11.49,1189
widget_74356,31.25,38.87,1329
widget_74357,143.6,288.04,2300
widget_74358,146.08,305.06,1245
widget_74359,49.02,63.08,2118
widget_74360,38.43,82.87,3270
widget_74361,124.14,221.01,241
widget_74362,45.75,95.91,2678
widget_74363,48.0,86.6,2535
widget_74364,90.39,214.82,1072
widget_74365,23.9,39.28,4846
widget_74366,59.47,86.98,1704
widget_74367,70.54,147.46,4759
widget_74368,50.25,101.76,773
widget_74369,61.19,116.84,1139
widget_74370,55.54,126.68,1091
widget_74371,44.77,74.29,2351
widget_74372,49.48,117.48,4496
widget_74373,32.57,60.73,3008
widget_74374,115.49,187.61,2272
widget_74375,107.95,227.43,876
widget_74376,149.27,191.36,1122
widget_74377,103.78,238.75,3674
widget_74378,24.38,38.89,2740
widget_74379,89.63,142.58,2302
widget_74380,127.64,280.48,255
widget_74381,39.82,63.72,2463
widget_74382,29.86,43.73,2762
widget_74383,94.04,122.21,1424
widget_74384,92.88,230.87,4881
widget_74385,10.47,25.22,4074
widget_74386,120.55,282.32,4656
widget_74387,7.27,14.33,3321
widget_74388,22.06,40.92,3227
widget_74389,11.94,16.86,4224
widget_74390,27.15,65.98,191
widget_74391,81.9,159.51,3152
widget_74392,39.1,72.19,1155
widget_74393,5.78,7.22,1451
widget_74394,89.1,204.43,1080
widget_74395,46.48,57.84,1808
widget_74396,15.21,24.5,891
widget_74397,142.43,220.44,2629
widget_74398,34.27,66.85,4512
widget_74399,15.47,35.21,1312
widget_74400,134.84,182.93,3762
widget_74401,20.34,50.79,3845
widget_74402,8.55,17.39,3596
widget_74403,30.26,53.76,1755
widget_74404,55.14,103.16,3802
widget_74405,91.58,138.82,954
widget_74406,116.56,175.1,4016
widget_74407,38.19,95.33,4153
widget_74408,59.62,140.84,3532
widget_74409,38.85,50.56,3445
widget_74410,148.63,209.34,2482
widget_74411,76.24,117.36,1301
widget_74412,108.08,167.92,3138
widget_74413,128.82,283.17,2946
widget_74414,101.06,218.42,3955
widget_74415,136.89,249.62,2601
widget_74416,142.1,327.51,3875
widget_74417,72.91,136.38,3600
widget_74418,122.24,219.28,4066
widget_74419,96.98,216.81,4645
widget_74420,16.14,39.38,4441
widget_74421,28.11,48.53,4197
widget_74422,124.39,307.17,2339
widget_74423,100.19,168.64,1440
widget_74424,148.97,286.33,2364
widget_74425,98.06,123.93,1743
widget_74426,43.57,92.49,859
widget_74427,132.19,322.77,1108
widget_74428,38.0,50.51,4231
widget_74429,142.88,339.6,4622
widget_74430,11.7,23.86,3218
widget_74431,95.98,198.21,1599
widget_74432,118.51,205.23,250
widget_74433,30.13,52.48,1099
widget_74434,37.91,85.82,3737
widget_74435,30.57,40.64,3223
widget_74436,135.27,326.73,555
widget_74437,59.94,87.77,4795
widget_74438,37.22,66.15,2429
widget_74439,123.96,217.78,1143
widget_74440,129.05,227.77,328
widget_74441,35.49,45.99,301
widget_74442,135.62,268.8,2649
widget_74443,77.13,146.33,3776
widget_74444,83.68,119.66,2867
widget_74445,35.92,78.13,1386
widget_74446,131.52,158.8,2845
widget_74447,70.74,138.07,4888
widget_74448,37.01,60.17,3212
widget_74449,74.1,122.43,544
widget_74450,107.16,247.96,2194
widget_74451,74.17,113.51,2800
widget_74452,29.28,36.25,3228
widget_74453,144.96,219.16,4576
widget_74454,45.22,82.72,1534
widget_74455,78.08,175.53,589
widget_74456,57.6,71.79,2969
widget_74457,14.7,27.86,4022
widget_74458,54.36,107.62,2266
widget_74459,149.48,263.32,2093
widget_74460,48.12,91.56,705
widget_74461,29.74,50.6,2864
widget_74462,144.98,358.95,4837
widget_74463,56.46,134.64,2175
widget_74464,45.24,99.47,3547
widget_74465,7.29,11.45,794
widget_74466,48.83,82.41,1295
widget_74467,61.09,138.17,837
widget_74468,56.49,86.91,3858
widget_74469,88.53,131.63,1692
widget_74470,50.91,64.14,2726
widget_74471,90.67,145.47,218
widget_74472,122.69,183.53,3447
widget_74473,143.17,327.8,3800
widget_74474,95.12,213.43,2839
widget_74475,34.08,54.76,3869
widget_74476,108.8,192.9,3867
widget_74477,76.49,122.23,2957
widget_74478,28.39,41.75,3711
widget_74479,11.36,16.61,3822
widget_74480,99.65,179.65,3555
widget_74481,64.62,107.92,3969
widget_74482,106.32,157.83,1023
widget_74483,54.85,101.0,2584
widget_74484,137.94,270.99,219
widget_74485,11.05,13.81,3546
widget_74486,17.18,29.36,3901
widget_74487,113.75,146.77,2910
widget_74488,57.69,120.38,4419
widget_74489,148.3,346.37,142
widget_74490,71.04,86.39,4562
widget_74491,147.08,277.57,1514
widget_74492,48.08,65.29,3834
widget_74493,133.91,197.74,512
widget_74494,80.69,161.8,1612
widget_74495,22.65,38.65,2479
widget_74496,89.41,122.35,1135
widget_74497,102.58,231.32,829
widget_74498,101.69,240.6,3201
widget_74499,37.24,74.79,1006
widget_74500,30.25,71.52,4547
widget_74501,121.51,261.19,4239
widget_74502,149.13,365.91,2258
widget_74503,92.27,122.47,3286
widget_74504,103.94,183.17,1490
widget_74505,71.34,162.6,3554
widget_74506,47.57,99.79,937
widget_74507,60.69,82.17,947
widget_74508,41.74,61.32,4183
widget_74509,84.16,112.12,860
widget_74510,96.15,168.48,3899
widget_74511,27.51,41.26,3335
widget_74512,69.73,134.23,1005
widget_74513,85.37,148.62,1876
widget_74514,7.25,14.61,2089
widget_74515,22.32,52.52,415
widget_74516,53.16,73.29,3477
widget_74517,113.97,249.24,1476
widget_74518,46.08,84.82,3110
widget_74519,92.56,144.01,4621
widget_74520,99.01,119.5,1253
widget_74521,7.84,17.74,3483
widget_74522,64.0,112.74,4006
widget_74523,106.53,228.14,4954
widget_74524,26.44,55.93,1703
widget_74525,51.95,91.92,2721
widget_74526,79.26,195.43,363
widget_74527,105.32,245.88,4478
widget_74528,16.78,33.78,4543
widget_74529,45.14,89.3,639
widget_74530,8.12,18.86,1706
widget_74531,114.67,208.29,1412
widget_74532,86.88,115.17,2638
widget_74533,53.96,123.72,1967
widget_74534,98.46,142.05,3494
widget_74535,73.23,172.78,3295
widget_74536,49.42,112.82,3991
widget_74537,105.44,193.37,2117
widget_74538,54.73,84.21,1262
widget_74539,20.76,34.74,2369
widget_74540,135.99,183.37,3659
widget_74541,51.48,99.65,5000
widget_74542,146.14,234.87,4955
widget_74543,103.88,170.82,3438
widget_74544,125.72,185.0,3688
widget_74545,66.41,145.11,1497
widget_74546,27.09,52.81,2411
widget_74547,112.15,142.65,2529
widget_74548,48.99,63.6,306
widget_74549,37.22,67.48,2512
widget_74550,79.31,134.65,1832
widget_74551,97.33,220.94,3382
widget_74552,52.33,130.3,2191
widget_74553,5.32,10.74,1873
widget_74554,114.5,166.84,1170
widget_74555,116.5,188.15,3151
widget_74556,83.93,104.66,2372
widget_74557,43.08,95.61,4132
widget_74558,149.18,308.14,1325
widget_74559,101.06,144.87,2003
widget_74560,120.37,280.92,4759
widget_74561,49.47,99.45,1578
widget_74562,65.43,107.62,1395
widget_74563,114.37,199.15,4122
widget_74564,38.19,94.59,467
widget_74565,69.61,138.2,3762
widget_74566,50.9,119.94,1773
widget_74567,123.65,204.59,451
widget_74568,67.13,88.43,4338
widget_74569,123.57,221.33,219
widget_74570,31.51,70.6,1133
widget_74571,41.04,50.6,1718
widget_74572,105.42,241.36,1276
widget_74573,112.31,218.26,1297
widget_74574,114.86,284.66,4256
widget_74575,76.91,164.33,1214
widget_74576,38.55,62.97,465
widget_74577,105.92,217.1,2192
widget_74578,103.51,142.56,2177
widget_74579,99.26,162.84,3754
widget_74580,91.72,118.24,3588
widget_74581,21.13,45.58,4167
widget_74582,91.0,212.81,1905
widget_74583,128.08,201.07,813
widget_74584,126.57,310.29,1946
widget_74585,99.35,168.45,3651
widget_74586,61.26,140.52,4844
widget_74587,46.11,112.01,4229
widget_74588,126.76,163.0,3587
widget_74589,57.05,71.97,3264
widget_74590,131.49,326.49,1773
widget_74591,94.52,193.86,301
widget_74592,68.91,153.02,2764
widget_74593,120.9,171.04,342
widget_74594,44.88,94.57,2476
widget_74595,43.58,106.97,3795
widget_74596,146.75,253.52,2752
widget_74597,120.01,263.07,4413
widget_74598,19.96,48.06,816
widget_74599,122.27,242.02,284
widget_74600,29.05,58.26,491
widget_74601,37.11,49.61,2316
widget_74602,10.49,16.74,2643
widget_74603,73.71,173.29,1165
widget_74604,89.96,159.89,4837
widget_74605,14.43,24.16,4429
widget_74606,35.71,86.76,4791
widget_74607,139.17,262.68,4464
widget_74608,67.67,95.69,4096
widget_74609,18.13,39.79,3644
widget_74610,43.62,62.09,415
widget_74611,68.58,109.79,4495
widget_74612,120.85,217.64,4830
widget_74613,126.69,266.04,637
widget_74614,96.37,119.66,1922
widget_74615,83.48,159.21,3944
widget_74616,149.25,257.76,746
widget_74617,110.74,189.45,1072
widget_74618,90.64,137.29,3318
widget_74619,28.13,67.3,3599
widget_74620,11.64,19.08,3594
widget_74621,12.77,23.45,471
widget_74622,132.73,191.37,1260
widget_74623,94.16,210.12,338
widget_74624,53.27,86.51,3941
widget_74625,40.74,84.5,2251
widget_74626,86.56,189.37,2621
widget_74627,143.01,175.16,4596
widget_74628,101.5,204.75,2563
widget_74629,56.29,127.26,780
widget_74630,28.5,52.63,4266
widget_74631,141.23,326.14,4225
widget_74632,87.54,216.24,2773
widget_74633,143.22,317.6,4207
widget_74634,85.4,109.48,3664
widget_74635,113.56,158.25,3292
widget_74636,133.66,175.38,2050
widget_74637,97.11,129.77,2565
widget_74638,112.11,266.26,2064
widget_74639,12.64,31.39,2685
widget_74640,77.45,178.54,868
widget_74641,43.95,106.2,3786
widget_74642,142.03,290.01,1173
widget_74643,59.86,98.26,3414
widget_74644,53.93,83.61,2458
widget_74645,51.63,115.8,3258
widget_74646,74.32,105.42,3963
widget_74647,52.45,129.28,4726
widget_74648,23.49,56.69,1848
widget_74649,11.69,21.06,4766
widget_74650,70.24,91.78,2563
widget_74651,149.2,365.55,1911
widget_74652,132.69,219.38,3523
widget_74653,140.63,334.47,365
widget_74654,87.06,210.16,1363
widget_74655,40.19,48.87,1082
widget_74656,115.86,139.2,3613
widget_74657,11.45,20.97,1045
widget_74658,74.22,94.18,1623
widget_74659,116.18,206.37,495
widget_74660,148.73,244.48,1246
widget_74661,104.92,213.65,3536
widget_74662,126.41,251.67,588
widget_74663,87.56,120.52,917
widget_74664,114.22,144.37,3193
widget_74665,44.18,84.03,860
widget_74666,106.69,145.39,439
widget_74667,9.05,13.59,2847
widget_74668,24.04,35.82,4296
widget_74669,76.06,164.86,4407
widget_74670,139.33,321.6,1336
widget_74671,71.34,173.78,1184
widget_74672,24.2,38.9,3482
widget_74673,98.09,222.4,2748
widget_74674,98.2,125.96,3682
widget_74675,62.75,86.17,2987
widget_74676,135.46,216.21,4932
widget_74677,143.65,199.04,3030
widget_74678,8.95,12.57,3070
widget_74679,97.03,145.4,3976
widget_74680,100.34,143.54,3852
widget_74681,93.04,146.59,2411
widget_74682,86.5,186.29,4088
widget_74683,44.82,75.61,728
widget_74684,20.4,42.27,3703
widget_74685,113.14,182.98,2939
widget_74686,106.37,128.31,4329
widget_74687,25.81,52.91,1923
widget_74688,80.58,152.47,2643
widget_74689,81.45,113.21,3843
widget_74690,98.44,186.2,542
widget_74691,131.17,197.13,4783
widget_74692,63.39,84.18,3100
widget_74693,36.52,51.68,4559
widget_74694,60.4,145.49,1738
widget_74695,11.91,14.87,3365
widget_74696,82.43,191.8,744
widget_74697,34.93,47.43,3929
widget_74698,120.89,235.49,382
widget_74699,90.12,136.66,3689
widget_74700,53.52,107.64,517
widget_74701,45.22,101.68,1573
widget_74702,107.89,222.66,1477
widget_74703,138.26,336.21,486
widget_74704,9.95,12.24,547
widget_74705,135.32,220.03,4032
widget_74706,35.13,56.15,4850
widget_74707,147.73,184.18,3486
widget_74708,38.02,49.4,526
widget_74709,129.72,300.22,4364
widget_74710,127.01,238.71,2847
widget_74711,58.49,135.28,3205
widget_74712,49.06,65.29,480
widget_74713,105.48,237.66,2152
widget_74714,41.02,72.12,3267
widget_74715,145.64,362.84,2931
widget_74716,46.81,86.5,3422
widget_74717,53.37,66.3,777
widget_74718,119.43,246.12,3104
widget_74719,132.25,238.1,1902
widget_74720,55.88,101.46,3099
widget_74721,118.85,274.18,2286
widget_74722,24.4,49.11,3094
widget_74723,145.38,290.87,2432
widget_74724,97.42,223.58,4429
widget_74725,49.86,102.39,1118
widget_74726,115.43,235.88,1594
widget_74727,128.68,169.61,3999
widget_74728,80.78,116.71,1130
widget_74729,56.66,76.92,4972
widget_74730,146.04,315.61,2797
widget_74731,73.78,128.9,4674
widget_74732,72.91,110.41,2040
widget_74733,134.74,241.69,3952
widget_74734,63.62,83.69,2073
widget_74735,146.03,275.22,2338
widget_74736,25.29,48.33,4919
widget_74737,133.72,225.0,3891
widget_74738,124.43,240.05,2695
widget_74739,85.12,112.11,460
widget_74740,59.94,135.4,3683
widget_74741,123.2,294.57,1554
widget_74742,145.29,315.8,2807
widget_74743,110.77,136.81,1672
widget_74744,67.29,86.81,4944
widget_74745,105.32,207.88,2772
widget_74746,29.45,53.3,1048
widget_74747,40.58,72.55,958
widget_74748,12.39,18.72,1613
widget_74749,101.75,140.32,4094
widget_74750,147.39,238.71,367
widget_74751,15.28,28.54,2849
widget_74752,123.6,251.55,2843
widget_74753,81.2,126.2,4189
widget_74754,88.86,155.48,2741
widget_74755,58.04,100.86,4649
widget_74756,112.31,161.51,4268
widget_74757,136.35,337.61,2080
widget_74758,149.06,271.7,1050
widget_74759,111.34,203.88,4019
widget_74760,142.49,247.43,199
widget_74761,56.46,140.62,1022
widget_74762,39.35,77.76,2830
widget_74763,41.33,65.08,4044
widget_74764,98.98,140.4,3675
widget_74765,60.77,146.44,1640
widget_74766,90.23,214.88,4810
widget_74767,17.92,21.6,4911
widget_74768,99.9,123.28,842
widget_74769,39.12,53.56,2252
widget_74770,65.17,156.4,3199
widget_74771,139.76,171.45,3182
widget_74772,148.38,285.69,2351
widget_74773,91.0,222.77,2476
widget_74774,7.29,9.24,4088
widget_74775,113.79,215.11,3580
widget_74776,54.31,69.06,2465
widget_74777,49.98,86.38,3308
widget_74778,72.05,129.02,155
widget_74779,53.36,84.04,2009
widget_74780,45.07,107.22,4154
widget_74781,141.43,276.57,1724
widget_74782,119.07,151.8,4638
widget_74783,78.76,141.08,3865
widget_74784,120.72,212.71,330
widget_74785,112.55,211.91,3454
widget_74786,79.66,131.82,923
widget_74787,110.37,260.38,2387
widget_74788,60.18,75.47,1023
widget_74789,114.49,234.95,908
widget_74790,57.8,122.06,2639
widget_74791,6.48,8.24,1505
widget_74792,77.72,125.87,3037
widget_74793,51.2,91.08,1451
widget_74794,86.18,131.64,3908
widget_74795,66.99,142.83,1505
widget_74796,50.17,66.81,1111
widget_74797,129.62,184.04,3001
widget_74798,13.3,20.3,2900
widget_74799,112.63,266.37,554
widget_74800,39.87,98.35,3141
widget_74801,22.04,27.98,2885
widget_74802,48.48,118.45,3788
widget_74803,86.78,120.43,1236
widget_74804,19.71,42.09,4928
widget_74805,138.14,180.78,483
widget_74806,94.43,189.05,3092
widget_74807,130.18,260.94,4298
widget_74808,24.34,52.61,3066
widget_74809,30.82,64.08,4162
widget_74810,52.55,108.85,937
widget_74811,117.67,144.23,1436
widget_74812,57.04,124.74,4508
widget_74813,93.71,187.95,1473
widget_74814,74.92,140.46,3763
widget_74815,52.21,107.03,675
widget_74816,129.44,172.83,4728
widget_74817,70.85,100.88,1686
widget_74818,119.11,250.74,3568
widget_74819,10.75,14.14,2397
widget_74820,20.54,30.84,4204
widget_74821,7.07,10.32,1508
widget_74822,59.57,86.48,3536
widget_74823,43.69,71.22,1004
widget_74824,38.95,72.02,4543
widget_74825,41.58,85.03,3289
widget_74826,69.86,144.93,2005
widget_74827,31.06,69.13,4294
widget_74828,23.74,54.91,1208
widget_74829,79.35,190.97,2989
widget_74830,36.0,73.74,656
widget_74831,57.58,138.84,1865
widget_74832,31.49,50.75,927
widget_74833,8.9,11.63,1325
widget_74834,50.56,65.97,330
widget_74835,90.49,121.01,2765
widget_74836,34.77,50.35,4386
widget_74837,58.39,142.31,4140
widget_74838,74.8,119.5,4640
widget_74839,74.16,164.94,2097
widget_74840,127.97,305.27,3506
widget_74841,104.18,222.08,3062
widget_74842,74.27,177.73,450
widget_74843,147.59,255.23,1674
widget_74844,51.44,88.81,3620
widget_74845,146.16,341.01,3268
widget_74846,106.77,145.92,3806
widget_74847,148.14,268.74,152
widget_74848,72.56,90.71,1667
widget_74849,72.82,151.83,126
widget_74850,143.0,339.25,167
widget_74851,116.64,264.84,819
widget_74852,75.81,125.26,4183
widget_74853,146.21,188.62,1312
widget_74854,93.11,206.17,3902
widget_74855,47.94,57.6,886
widget_74856,68.86,84.22,186
widget_74857,83.31,186.71,2613
widget_74858,5.16,11.64,990
widget_74859,53.72,74.81,3047
widget_74860,77.48,102.3,217
widget_74861,20.46,26.25,3136
widget_74862,39.18,96.85,3262
widget_74863,87.59,124.44,2366
widget_74864,22.84,53.33,1631
widget_74865,120.02,284.76,4345
widget_74866,148.18,346.91,4979
widget_74867,124.31,305.7,1624
widget_74868,95.32,165.88,745
widget_74869,91.19,187.24,4366
widget_74870,147.49,252.03,3165
widget_74871,115.44,159.13,3199
widget_74872,116.6,151.83,2435
widget_74873,90.65,145.43,2056
widget_74874,37.37,72.13,2222
widget_74875,18.2,29.08,3472
widget_74876,83.4,104.19,1023
widget_74877,138.09,306.94,2113
widget_74878,26.74,37.08,3686
widget_74879,140.28,217.43,685
widget_74880,137.6,200.02,4898
widget_74881,62.16,103.28,3653
widget_74882,114.49,149.49,2759
widget_74883,9.23,17.54,651
widget_74884,126.22,258.95,814
widget_74885,122.34,243.22,1986
widget_74886,50.83,125.6,1585
widget_74887,138.41,331.08,4442
widget_74888,105.61,214.42,3375
widget_74889,108.38,201.17,649
widget_74890,129.65,306.88,3240
widget_74891,74.14,163.26,3238
widget_74892,8.86,16.37,4390
widget_74893,89.38,178.82,406
widget_74894,148.11,352.32,3587
widget_74895,17.65,24.11,242
widget_74896,119.73,277.12,4206
widget_74897,77.0,173.28,1352
widget_74898,90.23,137.73,1147
widget_74899,8.98,21.98,4663
widget_74900,22.57,46.01,2398
widget_74901,10.94,17.21,2571
widget_74902,48.07,111.55,3188
widget_74903,128.2,215.33,1269
widget_74904,32.58,78.42,3714
widget_74905,31.88,43.38,3501
widget_74906,55.86,133.58,1702
widget_74907,112.16,264.69,4290
widget_74908,7.33,9.53,4329
widget_74909,97.25,235.95,4788
widget_74910,35.92,64.21,544
widget_74911,104.56,151.74,2968
widget_74912,24.06,38.26,4011
widget_74913,142.99,333.67,4397
widget_74914,118.63,236.57,482
widget_74915,95.0,213.16,4602
widget_74916,21.07,36.28,366
widget_74917,9.2,15.1,1276
widget_74918,45.77,95.92,3868
widget_74919,5.61,10.12,4627
widget_74920,83.37,115.73,600
widget_74921,106.61,204.64,1197
widget_74922,105.24,130.19,2534
widget_74923,81.42,115.67,1129
widget_74924,100.75,235.38,3670
widget_74925,149.26,317.3,3406
widget_74926,34.63,52.6,260
widget_74927,25.05,62.52,447
widget_74928,94.8,139.06,2245
widget_74929,14.01,33.35,974
widget_74930,13.68,17.52,1803
widget_74931,128.27,317.69,1508
widget_74932,147.46,334.04,3607
widget_74933,124.68,250.35,1565
widget_74934,105.26,219.58,464
widget_74935,48.94,78.25,4684
widget_74936,21.6,49.08,4239
widget_74937,67.53,117.11,3399
widget_74938,143.96,348.28,3453
widget_74939,67.74,88.76,2897
widget_74940,107.64,143.92,2980
widget_74941,67.79,135.34,269
widget_74942,24.37,42.67,1609
widget_74943,48.53,69.06,3972
widget_74944,131.87,195.1,3804
widget_74945,77.15,106.53,4735
widget_74946,120.46,174.3,850
widget_74947,21.29,32.99,820
widget_74948,106.69,253.04,1032
widget_74949,107.17,263.17,2160
widget_74950,7.03,14.76,3702
widget_74951,73.02,135.44,3147
widget_74952,122.95,251.78,871
widget_74953,14.95,36.55,3182
widget_74954,140.47,319.98,4162
widget_74955,7.55,12.43,4500
widget_74956,28.73,62.99,3336
widget_74957,70.91,101.43,1667
widget_74958,9.72,21.64,1771
widget_74959,25.76,55.11,4323
widget_74960,28.45,40.0,3451
widget_74961,39.99,98.74,627
widget_74962,115.88,236.94,1621
widget_74963,83.23,203.71,3407
widget_74964,84.09,186.89,3027
widget_74965,31.45,45.06,973
widget_74966,118.94,173.68,2651
widget_74967,80.31,145.68,3279
widget_74968,145.45,240.99,3152
widget_74969,29.15,38.58,4353
widget_74970,139.03,195.68,1360
widget_74971,135.08,220.57,1333
widget_74972,71.69,178.85,3255
widget_74973,7.86,15.94,3662
widget_74974,74.65,121.53,1308
widget_74975,71.03,90.26,2497
widget_74976,126.91,171.94,4097
widget_74977,72.41,112.53,308
widget_74978,48.24,98.74,720
widget_74979,114.28,185.88,3212
widget_74980,120.49,194.83,4083
widget_74981,11.0,20.76,4338
widget_74982,100.88,145.68,1587
widget_74983,140.76,251.02,3300
widget_74984,51.19,71.25,3464
widget_74985,12.29,22.26,504
widget_74986,68.52,168.59,2962
widget_74987,114.02,226.93,828
widget_74988,5.49,13.01,1692
widget_74989,85.99,146.39,2456
widget_74990,48.92,110.45,4915
widget_74991,47.09,66.84,1873
widget_74992,77.95,188.53,3176
widget_74993,15.24,36.79,1240
widget_74994,94.44,185.89,4519
widget_74995,132.81,189.01,658
widget_74996,114.01,242.12,3262
widget_74997,60.61,131.6,299
widget_74998,91.3,215.13,2625
widget_74999,39.95,83.81,4119
widget_75000,73.68,176.75,3198
widget_75001,110.88,191.82,4677
widget_75002,79.95,131.19,2645
widget_75003,75.22,144.87,4331
widget_75004,76.92,133.08,1506
widget_75005,100.85,229.1,4497
widget_75006,140.77,267.54,2376
widget_75007,101.68,207.03,3969
widget_75008,61.47,116.69,4945
widget_75009,98.92,202.84,2340
widget_75010,148.54,182.96,1528
widget_75011,129.68,185.77,3615
widget_75012,58.53,140.77,4628
widget_75013,112.55,232.63,1798
widget_75014,28.54,47.36,4430
widget_75015,37.17,76.34,1941
widget_75016,51.54,102.57,1761
